shuffle_id,brazil,canada,china,ethiopia,france,germany,guatemala,iceland,india,indonesia,kazakhstan,mexico,mongolia,morocco,netherlands,new_zealand,oman,pakistan,panama,peru,philippines,rwanda,saudi_arabia,serbia,singapore,south_korea,switzerland,thailand,uae,uk,usa,vietnam
306,1600.0781055565667,1481.1824148831058,1548.6256405236247,1497.5807410960103,1512.096323111647,1466.0405797690362,1520.3607850412047,1519.4376012611926,1523.912884293018,1490.464365133848,1437.4282166440244,1511.989919622873,1398.7815553952296,1475.2167961856014,1587.3523285405136,1496.7797562877245,1440.9078619628979,1567.5878226726593,1528.9396073310077,1581.6852305759312,1496.5411467834006,1437.1150309963457,1475.398989537917,1514.5581965138886,1449.436428343387,1492.6880660142585,1459.860735061564,1594.4346915103552,1463.6217856378853,1537.6679108558742,1439.3232366527836,1452.9052462046238
307,1610.2780304922014,1476.0152210463211,1568.254586003612,1496.3677987334295,1508.5518843590426,1465.8178460183765,1504.6914455409544,1511.6899896252105,1519.803527776558,1482.72188203269,1428.2814868576986,1507.344199013427,1391.4305097906306,1477.601682234777,1591.4106925658061,1502.545863066499,1441.5302492403846,1575.2491791192483,1546.3403208995792,1588.168243723241,1496.1619452145817,1415.7361772456693,1487.0323529328646,1515.5155657232735,1452.1865163056566,1498.8838003623582,1462.7642316471681,1578.5156375356944,1453.6894835418962,1543.1901623368674,1453.4391666408062,1448.7903223734766
308,1611.4938199546061,1470.022981653945,1563.4757607027136,1490.1204164326402,1502.891563023405,1475.4326301887293,1528.8246954105164,1511.4260579309919,1532.0941300559327,1475.703204649426,1426.473383322076,1518.4978764519294,1399.485013528657,1493.9961932391802,1590.9179901488517,1510.1498694184638,1448.3182464461436,1565.5982321931106,1547.2266911366517,1590.3832530081784,1486.6801689193262,1425.3251956585727,1469.04605344732,1499.4989532625227,1463.170744105818,1499.1334495755675,1446.4110050071345,1588.8095316008023,1444.2911659751778,1539.6496915942598,1436.6117018793118,1448.8403300780385
309,1594.7095922789167,1485.7730491045502,1559.5174843676616,1493.5908514443756,1508.6617141959084,1470.6286766826806,1514.9584747655204,1502.606114205371,1525.2120435864974,1478.9119878380363,1430.4242849984528,1515.8294122468342,1403.08894730778,1491.5178940428023,1580.667201256357,1496.6004169004775,1443.03635161413,1582.4066747068043,1537.9618853440122,1578.9874875881387,1488.7003363008394,1432.3392752358152,1475.5066062846308,1520.0014318576134,1474.9615528573274,1493.1890682725132,1454.6201519052304,1575.9482710398597,1455.0863196453972,1545.4021153275964,1439.9861019894097,1449.1682248084599
310,1603.2645597840317,1469.5778580574013,1564.6773602980554,1496.6202244264214,1505.5284862845372,1486.8577435138452,1510.2519333924558,1496.2333914577835,1525.461558759004,1493.6173157469743,1434.2582493224731,1517.2363951341308,1405.7396014604587,1473.5186301791127,1582.565891154841,1511.2942522762553,1448.8982300228145,1573.5365051960714,1537.0856224585827,1588.949239369564,1483.6189527422625,1427.9351894568847,1480.320484560286,1520.5899745805714,1457.976846399701,1496.1877067218416,1458.0548900805368,1572.4028534091804,1454.7591468040446,1548.73889031769,1424.3858519511898,1449.8561646809972
311,1594.9172570096093,1491.6780990110458,1567.8743642035427,1492.0838198199526,1509.1048157484736,1471.8942800708303,1520.9986380057862,1521.640971635861,1535.7367025549363,1491.041575726838,1420.6796519043553,1518.3048187856248,1395.9417265433256,1461.7300426579386,1567.6363678210316,1506.3288435377492,1442.3915426989504,1574.7280031361802,1531.1143164391235,1566.6986698323649,1487.2715036968882,1425.9216444652354,1473.720571766967,1514.7178438083042,1462.9673765666573,1494.9880657758354,1469.8183562555416,1581.448273973009,1452.3480298963807,1547.000386545142,1446.1243946199538,1461.1490454865655
312,1601.3864766372008,1477.0584752290845,1568.4120937158882,1499.5003613095525,1500.365090284557,1486.9329304382636,1511.3962662220542,1516.349802704622,1526.921760229957,1475.870106729101,1441.8947102350692,1510.838468323521,1400.2625023838716,1483.9960694507322,1586.5347934126612,1499.4072392484325,1449.221161354355,1576.5055875829064,1529.857475563909,1587.2232951701026,1473.5766156999,1428.6569021039097,1469.4850425324212,1513.41137337274,1467.3114667279033,1504.4863831679174,1463.0933083004788,1574.120611495091,1444.6235059567973,1546.4719950260799,1446.0131814920178,1438.814947898902
313,1610.498441845645,1488.949006553165,1564.3024363325462,1488.7238258271368,1498.8386390565026,1478.71427107073,1516.4363096503425,1500.8135257887864,1514.9220965141124,1478.2886716832204,1434.5554916138205,1512.709994879972,1407.0016044391602,1481.0078507960468,1578.2153010075704,1493.3342526139675,1443.0892658169166,1570.465918527771,1541.1106223505094,1595.8402737215388,1484.2266682086529,1428.8264216545053,1478.34475642235,1521.7034294979342,1466.6295951746936,1490.2881777783957,1467.4329072382948,1574.576206559394,1453.5204978112554,1544.8238014929595,1433.905284842892,1457.9044532292123
314,1609.125375349508,1476.839556326833,1555.2230251353897,1485.7398340145785,1492.3283634979948,1478.4064754707533,1515.7859626426914,1507.4076307671944,1523.0729340978382,1484.8935160254646,1441.3558543272802,1523.7094554036084,1394.0334525737148,1480.87897831877,1594.9398299874185,1504.0756888997648,1438.9148477805013,1576.1942698900436,1540.197493439959,1584.4554886616718,1499.29322521399,1415.1887457665944,1477.7694281214935,1504.3871693266526,1477.2807298621187,1496.0860077827483,1467.1228257944933,1575.1598956119328,1443.519915474686,1538.7911070707823,1448.9180395722594,1448.90487779127
315,1602.5420701419898,1483.852055197537,1558.9650255482672,1487.0657680268991,1506.2416269873786,1480.0866809911067,1520.1545899242333,1515.0764283012904,1527.072073223059,1495.211498663571,1420.2255262705473,1519.3891128719035,1399.003138568039,1470.7553495985553,1579.2414760141908,1497.2109089995504,1443.9874037442944,1580.9087321751465,1530.4230954407933,1585.4534224809893,1487.9156634600101,1426.1529119109482,1478.6152590720953,1496.2828396764646,1463.2847634385566,1485.998059544603,1463.8348262238776,1586.0216362522651,1457.1685757262892,1537.6763605904196,1458.1433860754414,1456.0397348596864
316,1612.2349769175762,1477.4169074621384,1563.624099290101,1489.37361681244,1510.071164939148,1471.702015240083,1511.8296973050442,1502.7939214599646,1534.0181011585712,1493.8146674027978,1431.7045505551039,1518.983730317126,1397.77838393277,1481.8411667433577,1569.704926381124,1484.134338269983,1440.5826566529313,1584.5927632830296,1536.838429285884,1587.659846525592,1491.9096623403632,1437.9361003536587,1474.3537451623524,1514.8954713014266,1462.500305948329,1493.489640873643,1475.8825613949487,1579.4101371596244,1455.3321623351528,1535.7000086434396,1431.6979317847906,1446.1923127675047
317,1608.8198775424432,1489.1273843040185,1555.6772803372116,1490.8007263647594,1504.0747061686236,1475.508187581742,1500.8990593900346,1504.1195604496525,1543.1304335474688,1477.8227998479867,1443.3817465705713,1524.818328905242,1378.416609411828,1469.5841002814088,1594.3507952329755,1504.2807904810886,1439.6424140436086,1569.4817636057987,1549.2342916370644,1582.512485668031,1492.6021487685068,1429.3400696883741,1470.7965464866393,1502.6448642438186,1453.7132577001773,1500.2292044727888,1474.2079502145334,1582.1033288356657,1447.906856392474,1537.542774466909,1442.6635318635222,1460.566125495033
318,1593.5715046030186,1498.9672981135525,1556.0035317227064,1488.800358066212,1500.8050279771674,1474.586940833721,1511.0862090588967,1498.1958707002937,1540.7758195479018,1497.2555049443406,1437.310558603049,1514.1529665588541,1388.3461584501229,1475.9219329311336,1587.7011897941018,1508.0631161154402,1437.3435553534146,1568.5258988668643,1542.133195094983,1585.7963898992373,1489.6351229519762,1421.0801604856717,1475.323706115839,1521.9645020919634,1477.3535164077357,1490.2283272874442,1448.0308529038966,1579.9728108338704,1448.632169627489,1536.3536928538563,1451.4233239965108,1454.6587872087348
319,1613.4581965355712,1485.0351342455808,1544.4989702066307,1501.4183229911284,1502.3721324410933,1478.272315689262,1533.2955958154757,1504.2118861204683,1525.0545171065662,1485.9232713909219,1443.8142913307825,1505.852641727765,1395.2177654379661,1480.6746687479001,1580.6535114777082,1499.0653956556232,1438.6093571716376,1569.1377672338406,1519.3298005615804,1588.4656851023326,1486.5141243624914,1424.5793235072158,1480.6471912468726,1515.41238768883,1477.1468439734922,1507.0353506984577,1449.578382706135,1568.546332471803,1450.6121047169559,1544.8274617764087,1448.3605887986569,1452.3786810628455
320,1603.2301491831095,1486.984647442891,1560.5990438458778,1491.5585635031632,1501.7661999519758,1457.874912938331,1504.876814922596,1505.0465321081185,1521.4220215466376,1484.5075714845368,1445.4215460913847,1520.1803686538356,1403.0074307514699,1476.6229665541282,1571.1440077183981,1497.2416809948509,1455.160770282184,1566.9513932347338,1532.9560043541228,1592.5152344761257,1497.5616441315294,1424.3113295569706,1474.2215370868955,1522.9580457602021,1457.8739391516517,1497.194613066479,1455.1249588529531,1575.421454531597,1453.4824924162522,1543.3943686288192,1460.7906326690525,1458.5971241091274
321,1609.3521127874008,1471.3726012272057,1554.1634938729703,1502.9088961490768,1514.135954124725,1475.7048324185537,1512.47288988154,1506.3292472607293,1538.9696876706444,1478.3751705083373,1452.602694476265,1523.1487346032736,1403.8250890611441,1478.3879436623663,1571.9099612978314,1497.8487375578652,1462.520553764748,1567.018992976366,1539.2434232555795,1585.5165887972519,1494.6561792510024,1414.8794489722573,1492.7652561066236,1504.6450107737326,1458.9005928859942,1492.6257060476764,1452.6884261429466,1577.4953835164326,1444.810626113297,1532.048662251353,1439.6866097956806,1448.9904927891296
322,1614.474838495093,1481.0940383241832,1568.4867954938197,1499.0275560499347,1499.4730791848085,1468.5552780212772,1508.57641932489,1514.352996663122,1541.3624973998071,1483.2581379972412,1451.6033395636825,1518.259423024893,1410.3805550062991,1485.2119549033835,1566.551473801411,1489.5396936638258,1453.1892565060011,1576.0858728250128,1535.9405827839796,1573.5410316617242,1486.9690706181186,1429.4770711187805,1463.8682377552882,1504.5045390195085,1465.816889912141,1494.0340190733923,1463.8320197420483,1590.6083068438948,1454.2121299349658,1527.9147973595104,1440.0732917468401,1439.7248061811217
323,1604.43669230338,1480.211261012079,1560.3360925639347,1502.7643067635738,1503.2539424207464,1474.8161276384494,1520.8890997301962,1507.8431186191833,1527.4105486945346,1485.777600552571,1437.4655249362377,1525.251081901209,1392.91954371768,1474.1479779491328,1574.7863468497585,1502.2642657088873,1451.0587749234046,1566.6612205859547,1523.0388497692195,1573.9775943058928,1482.502558800193,1417.8231828915416,1465.0975451988033,1508.7683913438657,1484.054926633986,1514.6988968568824,1467.2831056994107,1575.2815127152317,1460.5468574971544,1536.784964228571,1440.4078488741961,1457.4402383141382
324,1606.979214762152,1472.5402414464893,1570.4099607590083,1497.065423943523,1504.112225489241,1461.6849543267242,1518.234577147184,1510.280614424147,1532.1260789504379,1494.0932592710121,1430.5405692567745,1517.2430192744614,1396.0480193909966,1482.8673740602405,1565.3417871487943,1503.070060585471,1442.7070627669457,1573.736307229473,1547.9566521046072,1587.501756370745,1491.0707018800051,1426.3689640970306,1477.4799379007375,1510.146137197951,1474.7226986670878,1495.3480840116997,1456.108951996734,1566.623763905785,1440.87455741314,1552.2101010371928,1443.9201999358472,1450.5867432483615
325,1602.74477791277,1474.9444766778163,1560.2596125174214,1502.3487374912972,1509.6194631195206,1468.6699330783872,1523.5347706694174,1498.2216547800354,1532.401894782184,1482.8979259142088,1427.820712246316,1515.464540612802,1384.4532231217609,1480.3530945774153,1591.7806464271403,1491.3902529456418,1437.998258505469,1569.5154924548124,1521.6617899549378,1582.2814618478933,1475.3233591087178,1435.4073220920902,1483.3917275840336,1518.609214120367,1471.9235860168005,1506.5153933876409,1453.81336169085,1579.1590843373008,1463.1366521301181,1555.7978706141912,1457.016580946024,1441.5431283346188
326,1599.391050846112,1476.3769683931905,1546.8440563234265,1496.1113332056111,1503.2061102873024,1471.1938131659076,1512.0244574324463,1509.445617867572,1523.6286900729306,1477.4606915905674,1439.4635806727613,1513.670110159933,1401.640078419347,1482.5646921596112,1590.9573408207439,1500.6171660793148,1453.0231146397073,1571.3655810798878,1544.5877372018601,1584.102175837126,1496.9111130165074,1423.244519015787,1471.4481558102239,1514.7877834063113,1464.9196885012075,1504.2599730432526,1458.3203144469082,1580.1722835925505,1450.8428392921044,1538.3231494509823,1449.6272392605983,1449.4685749082075
327,1597.8137890945422,1477.972406339693,1572.0058128568255,1497.6747550991613,1501.369430471425,1466.9429363294023,1517.6577196876067,1512.9794239973228,1538.9820362565788,1491.0628889809527,1432.3012228863277,1514.0656754126005,1385.2960340557447,1480.0134832518088,1581.3379636339616,1495.0333435063606,1442.7502022048195,1565.1046421055369,1538.5445645271095,1580.8897091776676,1476.5555070184994,1425.929128517666,1486.92992996856,1503.5852279000837,1459.5135226237608,1501.9855228820284,1453.4729108473837,1585.4541760459142,1455.0353645280036,1549.7802341359345,1449.1665228584932,1462.7939127982252
328,1612.191237365645,1478.7499603591423,1550.830496876365,1498.331490470068,1503.5643944288042,1472.2881857885059,1512.498115895267,1504.10627433416,1539.119020054593,1487.9469036898865,1445.250164686919,1504.4036913505845,1382.6701380658376,1479.509820351952,1590.9507723841377,1497.0373426875203,1444.1637155061503,1579.5275436627976,1540.9007365003336,1582.678555277368,1488.7961954337409,1424.803809019477,1465.5377666537813,1524.8144219805306,1462.7357931932602,1490.8062475671447,1452.9547423416207,1588.210756201677,1448.75285105018,1556.4660838148716,1434.8393636788683,1454.5634093288102
329,1610.5973456024767,1482.2494463225164,1543.0260683409651,1493.1787560650105,1503.4822008358437,1474.0767506021684,1509.2741837570152,1501.4329185967092,1530.2772863838647,1475.0665115255306,1430.3296139042181,1510.6644925919657,1399.3828113297272,1478.577289179269,1584.645189056768,1494.0648499616727,1452.6042973255821,1575.3418789289417,1538.5067355662393,1586.8902047508993,1491.8703285320685,1425.522471147275,1483.6367229746318,1522.7483121850419,1480.5162533290338,1494.166712163406,1456.1673173694155,1574.4550442765365,1462.3986385252156,1538.5009198652442,1449.9920018346497,1446.356447170097
330,1601.720479320211,1489.13924011589,1563.0054060350303,1488.6758480445915,1495.8379669109065,1471.9854201831447,1516.131117991219,1516.5475532461605,1534.2919922875885,1481.0788765438556,1428.7039836137465,1512.9165636429886,1395.7596755837765,1481.1349009180249,1577.0995322704894,1483.5274498861647,1442.6785582676039,1573.8758854135583,1544.2459935904549,1589.8201501105884,1491.1331191354827,1428.4269786646726,1480.0552211161396,1516.0293391374928,1472.6499356498596,1508.59300934144,1451.935427126573,1586.8632736961065,1461.9337735068464,1531.3707015907798,1434.547056471901,1448.2855705867123
331,1611.2782194212436,1482.1375179253528,1560.5631146274463,1488.6645802376597,1499.8179246889629,1481.352881362703,1512.3350000231972,1498.3494427393332,1523.033533616341,1488.7892016968435,1453.150508610898,1522.891311474183,1391.2408900293187,1475.0338702013166,1572.9503442394503,1504.9438845706466,1444.3511408703243,1568.8550313956848,1537.687389190698,1588.5650383495788,1489.8044661328745,1431.0354691033453,1482.170768417678,1519.0274233175257,1465.6645815589836,1493.036709654793,1449.3425990527487,1580.253090518203,1451.7812700303143,1541.783762808547,1435.8616692021349,1454.2473649316698
332,1608.3450244495382,1484.1917259773907,1572.5634554599046,1489.8893278057744,1508.8873057149628,1468.2171930339857,1512.1366552535155,1497.8065149150386,1531.1398444558772,1490.3228762685146,1434.6286579629586,1517.019696263204,1396.2951921945012,1479.8832656159914,1566.6610264962405,1497.4127010029881,1449.314150297442,1578.3616056229837,1523.2094336536625,1571.2001120172063,1480.6024245933547,1422.332309562262,1471.4475869201422,1525.1996143601493,1473.497222485848,1498.4296152879226,1453.7770900602986,1589.32087432376,1452.407081777613,1549.9175808913017,1445.775911911798,1459.8069233638696
333,1617.6894058385753,1482.1762241190097,1565.654478036764,1481.4753436695635,1504.3670401540337,1462.0608580362823,1529.5822379168994,1506.5525255603413,1528.9995851665542,1478.3611784611946,1432.0841677206906,1516.1243919316212,1396.902661940969,1479.649125746139,1579.4244630695111,1503.855376321615,1442.573413068383,1583.2036838223892,1535.8712434498455,1590.2358960757797,1484.5048286815418,1438.8494941750218,1468.4515693752157,1513.0328676473396,1476.8405193221322,1508.6948372323884,1451.5083865599188,1580.4427089023552,1438.996251774563,1538.7840749232907,1440.8145622279822,1442.2365990720893
334,1609.680036821011,1484.6581355030596,1562.329028430984,1485.4344272642968,1502.7856380688763,1467.61314333348,1517.857557735459,1506.5795276855754,1541.6826316628299,1480.7964862971871,1445.8540143412579,1514.9336565154815,1385.8058484090543,1481.0994914283556,1579.761760541599,1498.4277486085298,1442.8706333966188,1591.7690339512967,1520.3324731740422,1582.6319130153197,1480.5059671273068,1422.254804752243,1481.445084807428,1516.583241357203,1472.6407393828392,1491.9231385919982,1469.1294549244967,1586.9882130014282,1447.023864671547,1535.5526701629155,1446.0416318146788,1447.0080032216008
335,1607.5987000480702,1485.7912954762637,1559.2516881214208,1497.4266719109448,1498.8342318368798,1487.5435048567833,1515.9112285710382,1504.0150934991022,1538.046996014044,1477.4625656502712,1436.1409073922168,1521.4255142078084,1387.2085272967506,1478.2965269084634,1570.498217432658,1508.203992515056,1450.7581405895917,1574.3306794397715,1535.185396454499,1584.5003026857344,1481.3854359883119,1436.9587552620696,1465.1651127022778,1507.1031026587973,1473.9790851213363,1517.7893962374221,1448.7475606910625,1577.321443650326,1444.6964804852207,1553.4959372265482,1430.0588480856213,1444.8686609836377
336,1601.2897660495016,1476.71478480701,1558.0167429499272,1486.067807602047,1501.2536380877739,1473.5594898371785,1514.1111604287253,1519.5228682108416,1520.146730599411,1481.398251861088,1437.514714319182,1513.1161384818806,1398.4322236574321,1475.4373956883512,1584.92020170205,1490.0567780783113,1441.7182202603326,1567.8512735878492,1530.2790391116878,1592.4450770298854,1494.3104735200686,1429.9064043105782,1482.5377014045027,1529.1394531036321,1463.2420376577622,1501.6668989415202,1459.916159384588,1585.4697700561585,1449.7224716560577,1537.5137734339403,1444.5683706136076,1458.1541835671176
337,1591.770885047436,1480.2206103988703,1565.2322415662777,1488.62355946737,1506.5678767678125,1473.0312014698382,1525.8651234795589,1501.336424744444,1533.3225786984297,1495.4797850001337,1423.4115507270228,1519.96325700443,1396.5134442004685,1482.590014166371,1581.6627056542522,1500.0909206700999,1444.135710308012,1571.987248685777,1551.058686821304,1576.4877659663662,1486.0209673761528,1428.853715747981,1470.341259492894,1528.811299203693,1466.4991638059582,1497.8999941310124,1463.7598272412486,1576.138926597496,1452.8460705441537,1528.5814104515687,1441.2117470234468,1449.6840275401203
338,1604.3347089986087,1498.354438640573,1563.3100661142419,1484.8235013554527,1502.506485988643,1469.8807763823309,1510.9812531308105,1512.570602121598,1529.3283236690684,1481.6466015713213,1442.5260475934472,1521.4505155825793,1412.785097302647,1479.9306039984892,1585.3362452325748,1500.9913831004837,1449.2231181178643,1567.3056473295608,1519.943854617175,1581.204411705843,1484.3969286674603,1427.935192078219,1486.8447356537301,1511.8097462330113,1461.6884870210158,1504.7117224703115,1463.8611475219657,1573.5897324533978,1447.2163530913817,1536.5062329192622,1436.2091720950089,1446.7968672419227
339,1600.0011459767866,1471.3081889359507,1572.028271049488,1496.1210602446697,1502.9293898865399,1474.537494578679,1515.3892537723116,1513.1475537955678,1541.5780730727272,1488.9713362595978,1449.9862261849717,1523.6821961901983,1396.0525965758345,1495.193306883425,1585.3354404973452,1502.6707931621636,1437.161801689262,1586.0047734402906,1529.5834064091957,1579.1548648745943,1486.1595162544181,1422.1509370147064,1482.2049097810377,1501.8527833841358,1459.424503138376,1494.5289196452854,1454.6341605877067,1580.9588846073116,1447.3124430147736,1528.9616679086919,1435.0266109486447,1445.9474902353131
340,1600.4698189289827,1488.8491112504867,1550.8324293235823,1500.4555373565672,1501.8429224806277,1454.741563526647,1518.0049582190961,1511.0444043717553,1531.1510689394404,1475.8254568919513,1434.6010876923715,1522.0090465423962,1398.8876965695165,1484.9132874580325,1577.8146417601113,1495.820864025551,1452.7018416989645,1571.964636310166,1534.694439039497,1590.9615411932018,1495.1365415231983,1424.3230260447083,1465.4989735578101,1520.6349779954367,1457.2028049443202,1504.1381320080345,1450.2688567897887,1579.1045146489428,1454.6294753728828,1550.2726335246164,1445.7082412515258,1455.4954687597906
341,1601.5183036682897,1489.7292922760478,1553.9010413649542,1496.0273544972529,1495.0258211932487,1479.6588766271734,1519.825627165007,1511.812731163785,1542.3284105431155,1480.6587976868805,1440.3049530248406,1515.989195679846,1388.1967128622005,1483.4820517608164,1582.2626761698502,1500.1083029105273,1452.134993070513,1575.3664816403525,1530.4455993611755,1578.1454051214212,1484.6314053096044,1434.6849031804413,1488.2764139209985,1510.4874143154584,1469.229576611278,1495.11927491109,1464.5768578891514,1570.2574523929813,1431.2039700640814,1540.8135710036358,1438.7115417471932,1455.084990866788
342,1607.7552675663203,1477.2370920683593,1553.5643854454179,1499.5626852688406,1507.8647698389393,1484.7599370383032,1524.7129208534243,1516.430968374527,1540.0723043442963,1483.9248469051338,1433.853633606741,1518.1993513736952,1400.1609856516166,1468.8352305678764,1567.405302900281,1493.3868995437383,1428.4879325325737,1576.0781013818644,1529.3957148406478,1585.3805918363414,1487.3531273940573,1435.9671732707166,1477.6513625001603,1530.3545866247825,1471.5167683750808,1488.8721562150522,1466.0756361545245,1579.5302354444275,1457.9693348538635,1529.156708131755,1435.8595885769096,1442.6244005197325
343,1607.6201798006184,1496.7513829842824,1562.7253301838891,1491.309389333036,1500.9255623417287,1489.7963803107557,1518.4471713075864,1513.949232176841,1530.0003549253,1486.239258027615,1432.9026455614587,1528.8875712910844,1397.4890071953341,1488.6527703096285,1580.5130286467574,1500.6181209230147,1441.7775082172964,1577.5834494671114,1542.714839355803,1581.0408367663185,1488.6549746765204,1413.6674055174155,1469.9008910970235,1502.8539065274865,1455.0050257687485,1492.6753157877326,1454.4446904685221,1580.8084021126585,1455.5091423542615,1543.1178161449188,1437.2920689532382,1436.1263414660136
344,1607.7831583891948,1489.4926583513152,1559.391589322041,1487.023443310774,1498.9829516542761,1481.5983264410995,1509.865811054349,1517.8785414974489,1530.708949861196,1476.626477044859,1426.4355701888755,1508.623245632209,1410.895104840784,1490.452525498866,1577.2901936614473,1507.9535487641135,1441.2331902604978,1573.3572299392258,1528.967492735584,1585.2178596473248,1496.7516283377488,1429.0792434123314,1467.8758981528122,1509.3934582699992,1481.0952878310623,1492.7605814882288,1466.487161663342,1577.7825101663666,1448.0726573467355,1530.700027156088,1444.4809492718737,1445.7427288079302
345,1603.76925005424,1471.1403091404989,1551.8269422002043,1487.0157377171706,1503.0026991563966,1470.9671225000322,1524.3012426363327,1514.2101182312274,1522.7967114544929,1480.8690802000087,1430.7757196551652,1511.943772570311,1398.9336943694045,1483.5220616668796,1585.2397995645308,1497.6917883266078,1449.3762604890483,1569.2892445277605,1540.9088533878173,1584.4580582511035,1494.3192039269043,1427.688426249019,1478.927764929045,1521.945185240179,1453.60237455144,1515.2807195901341,1461.6718718652626,1577.2741919976017,1456.830848133409,1548.5312845647334,1442.080474052941,1439.8091888000986
346,1590.1700027668267,1486.5860431771464,1552.5771527796148,1489.3699006202075,1509.1495713783645,1483.474423682045,1512.1686877918871,1508.6641817745349,1528.3882321318877,1484.040097261897,1440.8449615739517,1517.295097390608,1409.0602306019784,1494.1290308009143,1590.7262362412473,1500.9743655933626,1444.8810179146726,1586.31455229583,1538.0626539027578,1577.8149702833693,1481.8082159448606,1429.8363525039124,1474.0059357015525,1512.2055952443754,1450.910014166192,1497.9240796343265,1461.0375466533117,1580.595362262476,1449.1020837038745,1534.6857668412308,1434.7727685465527,1448.4248688342304
347,1595.7715152671385,1487.3672644212409,1550.993645589831,1485.4335227479269,1501.2750459697195,1485.5381916469726,1529.5949373822666,1516.428268422132,1539.6544979884595,1484.5710779141052,1432.7618185936528,1511.18984878574,1397.395247044703,1477.8650132137636,1579.441082514903,1492.269024038836,1452.0172732038345,1565.0189904838571,1545.233707244118,1585.5246741255419,1480.7921174385663,1434.921394451856,1467.1240778162557,1524.8778313779687,1472.7621455262636,1499.9843435114974,1453.925392688567,1574.6954753869738,1449.2073139149113,1536.9110830682491,1452.4597751603633,1436.9944030597858
348,1608.6721296221676,1495.1825827107127,1570.682907641592,1495.143224947832,1497.957180416894,1479.7007721754394,1523.4583408879294,1514.7641540126629,1522.5167999825985,1470.0637742385552,1436.0818128495562,1514.9724595039943,1393.8429802723465,1483.956084353288,1570.8068654954445,1499.1103776161983,1439.6146925468286,1560.6572767630348,1530.4264264640196,1589.0180370376843,1488.3415275371783,1424.4695805576885,1472.1782935850626,1513.0848414837646,1477.968211818336,1495.4313015564178,1462.6193214166,1579.791772200133,1447.1968057490972,1548.6859153852054,1445.9311758116517,1447.6723733600859
349,1586.343264020548,1481.3227913100104,1563.368256016292,1494.6452454369953,1502.3996035481828,1479.1695617574098,1508.8576868331234,1512.1214127417625,1527.721068085266,1477.4680367389533,1428.7044900859144,1532.4591147594913,1395.7913925803587,1471.736659367501,1587.870210791968,1492.7102263234676,1450.518577792575,1577.0885873607283,1543.0939731045933,1577.9224310161217,1488.0305176366346,1429.2756312547497,1477.0970531515377,1518.0818397023206,1454.7218782249847,1510.9867750394092,1446.9523577126238,1581.8843561670367,1459.032378727972,1551.2009486729462,1453.4175317438965,1438.0061422946255
350,1605.2451094436549,1475.3175160299215,1564.3707308654184,1500.9588697715812,1495.4173222172521,1467.4041209128472,1528.5273638221918,1514.6448260138745,1532.952671502986,1482.2242206705569,1432.8518717169202,1515.6977812468976,1395.0236904615715,1464.2733388491313,1579.1659143312154,1490.1485333442893,1445.6227455511564,1569.4146272963567,1548.2533157369473,1579.5611043871756,1485.1809672290713,1428.8426264229718,1469.2977748254136,1516.7627223516367,1459.116429445823,1491.9304630228646,1459.3553315744393,1584.8123033989484,1462.8951636540398,1535.5615997127634,1451.188103536464,1467.9808406536179
351,1603.8902822260382,1482.6065283217,1554.3723187716703,1493.6101134283745,1501.39749879955,1487.5392494736118,1496.5596691767034,1514.539852692393,1535.8830805672412,1495.571354791892,1427.4847514606245,1521.0033430251262,1401.142613905345,1479.7028246888895,1587.195534663765,1504.2324457414918,1439.3749712682352,1576.4084509135575,1524.637391230546,1582.6681215792669,1492.2557164719449,1421.8026195307366,1466.7228810193271,1512.5972990324442,1474.5879857806615,1499.2550950797095,1463.2911962386258,1581.0222049570632,1450.7369414514617,1548.5559811063633,1432.4534042249038,1446.8982783807369
352,1598.5959388163005,1482.1532590071065,1553.4610259692392,1500.3010890575968,1499.626349987678,1478.3007771030307,1502.304727623705,1522.454319836968,1533.297447402488,1484.4844233952574,1449.8371479618213,1515.5565640699806,1402.9318842028579,1484.1610557416957,1579.0098742665673,1497.1145542079664,1450.6615192266527,1574.7404174493508,1556.4159210734647,1579.5961041861615,1489.6914044548469,1420.54569419359,1485.0999944248895,1508.2174083678904,1450.7544745131888,1487.2105404705135,1441.3129952207557,1585.813396250905,1462.1428322003956,1536.708423412893,1439.8015493708165,1447.696886533427
353,1608.6873826174249,1477.0137877622417,1570.4617803486933,1493.5321367329607,1502.758887321141,1474.7946924723756,1508.2262848361295,1512.4240383859108,1527.2105907737382,1488.2417830698712,1431.27351842663,1520.3965682218434,1386.091210220575,1482.6291962752641,1578.826427004967,1495.5492202947453,1445.149578389464,1563.7672173327423,1540.0636029712794,1581.5592141212014,1500.5299243875247,1432.8040185099421,1475.8893490694884,1517.0425282269346,1460.626181596877,1506.207018246464,1465.5557756528767,1577.272209278184,1450.5987276560345,1539.4321351137762,1437.5550274287862,1447.8299872539126
